"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,84.6,,
"HUN","Hungary","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,86.2,,
"HUN","Hungary","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,86.9,,
"HUN","Hungary","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,87,,
"HUN","Hungary","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,81.7,,
"HUN","Hungary","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,82.2,,
"HUN","Hungary","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,83.1,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,49.8,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,44.6,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,45.8,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,53.7,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,50.8,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,54.3,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,51,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,56.6,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,58.3,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,59.2,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,62.4,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,54.7,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,60.4,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,58.3,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,59.5,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,61,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,65.5,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,68.2,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,64.8,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,73.8,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2000","2000","PC","Percentage","0","Units",,,4.8,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,8.2,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,7.1,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,4.4,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,6.4,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,6.4,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,10.3,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,6.1,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,5.9,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,9.6,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,7.4,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,10.1,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,9.2,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,12.8,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,8.3,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,8.7,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,6.6,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.9,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,2.9,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2000","2000","PC","Percentage","0","Units",,,52.3,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,48.6,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,49.3,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,56.1,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,54.3,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,58,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,56.9,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,60.3,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,62,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,65.5,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,67.4,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,60.8,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,66.4,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,66.9,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,65,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,66.8,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,70.1,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,70.9,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,68.2,,
"HUN","Hungary","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,75.9,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,58.5,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,54.7,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,56.9,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,62.4,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,61.4,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,62.6,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,60.7,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,64.5,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,64.7,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,65.5,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,65.5,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,62.1,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,66.6,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,67.8,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,70.4,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,71.1,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,73.8,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,73.7,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,71.7,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,77.4,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2000","2000","PC","Percentage","0","Units",,,4.1,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,4.7,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,5.1,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,3.3,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,4.1,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,4.6,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,7,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,4.3,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,6.1,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,9.1,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,7.5,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,9.5,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,9.5,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,9.9,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,6,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,6.8,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,5.8,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,3.4,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.6,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,2.7,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2000","2000","PC","Percentage","0","Units",,,61,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,57.4,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,59.9,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,64.6,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,64,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,65.6,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,65.3,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,67.4,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,68.9,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,72,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,70.8,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,68.6,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,73.6,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,75.2,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,74.9,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,76.3,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,78.3,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,76.3,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,75.2,,
"HUN","Hungary","FB","Foreign-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,79.6,,
"ISL","Iceland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,90.6,,
"ISL","Iceland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,93.1,,
"ISL","Iceland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,87.7,,
"ISL","Iceland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,89.4,,
"ISL","Iceland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,81,,
"ISL","Iceland","FB","Foreign-born","MEN","Men","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,84.1,,
